,cluster,asignatura,id,titulacion
984,375,DINÁMICA DE FLUIDOS,204386,GEOLOGÍA Y MINAS
985,92,PRÁCTICA EXPLORACIÓN GP 3.2,204756,GEOLOGÍA Y MINAS
986,35,PROYECTO DE TESIS GP 4.2,204965,GEOLOGÍA Y MINAS
987,530,ESTADÍSTICA,205186,GEOLOGÍA Y MINAS
988,401,SONDAJE DE POZOS,205745,GEOLOGÍA Y MINAS
989,312,CARTOGRAFÍA GEOLÓGICA,206000,GEOLOGÍA Y MINAS
990,136,LEGISLACIÓN MINERA,206264,GEOLOGÍA Y MINAS
991,366,TRATAMIENTO DE EFLUENTES MINEROS ,206273,GEOLOGÍA Y MINAS
992,108,QUÍMICA,207053,GEOLOGÍA Y MINAS
993,313,PRÁCTICA CARTOGRAFÍA GEOLÓGICA 1.2,207483,GEOLOGÍA Y MINAS
994,34,PROYECTO DE TESIS GP 4.1,207758,GEOLOGÍA Y MINAS
995,312,EXPLORACIÓN GEOLÓGICA,207962,GEOLOGÍA Y MINAS
996,402,RIESGOS VOLCÁNICOS Y SÍSMICOS,208163,GEOLOGÍA Y MINAS
997,197,INGENIERÍA GEOLÓGICA,208172,GEOLOGÍA Y MINAS
998,400,ESTRATIGRAFÍA Y SEDIMENTACIÓN,208525,GEOLOGÍA Y MINAS
999,379,TERMODINÁMICA METALÚRGICA,208978,GEOLOGÍA Y MINAS
1000,381,ADOBE ILUSTRADOR PARA ARTÍCULOS CIENTÍFICOS,209622,GEOLOGÍA Y MINAS
1001,336,EMERGENCIA DE SALUD EN CAMPO,209841,GEOLOGÍA Y MINAS
1002,383,BENEFICIO DE MINERALES,209850,GEOLOGÍA Y MINAS
1003,404,CIMENTACIONES,210320,GEOLOGÍA Y MINAS
1004,399,PIROMETALURGIA DEL COBRE,210739,GEOLOGÍA Y MINAS
1005,326,ELECTRÓNICA BÁSICA,211496,ELECTRÓNICA Y TELECOMUNICACIONES
1006,225,"CIENCIA, TECNOLOGÍA Y SOCIEDAD",211806,ELECTRÓNICA Y TELECOMUNICACIONES
1007,316,SEGURIDAD DE REDES,212007,ELECTRÓNICA Y TELECOMUNICACIONES
1008,611,PROYECTOS DE INGENIERÍA,212460,ELECTRÓNICA Y TELECOMUNICACIONES
1009,22,GESTIÓN PRODUCTIVA GP 3,212935,ELECTRÓNICA Y TELECOMUNICACIONES
1010,329,PROCESAMIENTO DE SEÑALES ANALÓGICAS Y DIGITALES,213136,ELECTRÓNICA Y TELECOMUNICACIONES
1011,384,PROPAGACIÓN DE ONDAS,213557,ELECTRÓNICA Y TELECOMUNICACIONES
1012,244,ARQUITECTURA DE COMPUTADORES,214021,ELECTRÓNICA Y TELECOMUNICACIONES
1013,380,INTERCONEXIÓN DE SERVICIOS DE TELECOMUNICACIONES,214451,ELECTRÓNICA Y TELECOMUNICACIONES
1014,161,SISTEMAS EMBEBIDOS,214705,ELECTRÓNICA Y TELECOMUNICACIONES
1015,317,SEGURIDAD DE LA INFORMACIÓN,215012,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1016,392,ANTENAS,215459,ELECTRÓNICA Y TELECOMUNICACIONES
1017,39,PROYECTO DE FIN DE CARRERA GP 4,215760,ELECTRÓNICA Y TELECOMUNICACIONES
1018,216,FUNDAMENTOS DE ELECTRICIDAD,216002,ELECTRÓNICA Y TELECOMUNICACIONES
1019,503,TEORÍA DE CAMPOS ELECTROMAGNÉTICOS,216257,ELECTRÓNICA Y TELECOMUNICACIONES
1020,504,TEORÍA DE CONTROL AUTOMÁTICO,216650,ELECTRÓNICA Y TELECOMUNICACIONES
1021,16,GESTIÓN PRODUCTIVA GP 2,216954,ELECTRÓNICA Y TELECOMUNICACIONES
1022,616,CÁLCULO,217155,ELECTRÓNICA Y TELECOMUNICACIONES
1023,11,GESTIÓN PRODUCTIVA GP 1,217601,ELECTRÓNICA Y TELECOMUNICACIONES
1024,328,ELECTRÓNICA DE RADIOFRECUENCIA,217846,ELECTRÓNICA Y TELECOMUNICACIONES
1025,398,TELEFONÍA FIJA Y MÓVIL,218214,ELECTRÓNICA Y TELECOMUNICACIONES
1026,26,PROYECTO DE FIN DE CARRERA 4.1,218618,GESTIÓN AMBIENTAL
1027,538,ADMINISTRACIÓN DE RECURSOS NATURALES,218884,GESTIÓN AMBIENTAL
1028,11,GESTIÓN PRODUCTIVA GP 1,219499,GESTIÓN AMBIENTAL
1029,475,DIVERSIDAD ANIMAL,219725,GESTIÓN AMBIENTAL
1030,367,TRATAMIENTO DE AGUAS RESIDUALES  ,219958,INGENIERÍA QUÍMICA
1031,173,DISEÑO Y EVALUACIÓN DE PROYECTOS SOCIOAMBIENTALES,220395,GESTIÓN AMBIENTAL
1032,295,ECOSISTEMAS DEL ECUADOR,220986,GESTIÓN AMBIENTAL
1033,6,GESTIÓN PRODUCTIVA GP 2.1,221320,GESTIÓN AMBIENTAL
1034,203,BOTÁNICA APLICADA,221541,GESTIÓN AMBIENTAL
1035,158,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,221904,GESTIÓN AMBIENTAL
1036,9,GESTIÓN PRODUCTIVA GP 2.2,222223,GESTIÓN AMBIENTAL
1037,274,MANEJO SUSTENTABLE DEL SUELO,222483,GESTIÓN AMBIENTAL
1038,4,GESTIÓN PRODUCTIVA GP 3.1,222802,GESTIÓN AMBIENTAL
1039,352,ECOTOXICOLOGÍA,223110,GESTIÓN AMBIENTAL
1040,363,ÁREAS PROTEGIDAS,223528,GESTIÓN AMBIENTAL
1041,451,ECOLOGÍA HUMANA,223785,GESTIÓN AMBIENTAL
1042,2,GESTIÓN PRODUCTIVA GP 3.2,224153,GESTIÓN AMBIENTAL
1043,33,PROYECTO DE FIN DE CARRERA 4.2,224413,GESTIÓN AMBIENTAL
1044,76,GESTIÓN AMBIENTAL URBANA,224652,GESTIÓN AMBIENTAL
1045,434,LEGISLACIÓN AMBIENTAL,225288,GESTIÓN AMBIENTAL
1046,259,TÉCNICAS DE BIOLOGÍA DE CAMPO,225635,GESTIÓN AMBIENTAL
1047,145,ECONOMÍA DE RECURSOS NATURALES Y DESARROLLO SOSTENIBLE,225860,GESTIÓN AMBIENTAL
1048,26,PROYECTO DE FIN DE CARRERA 4.1,226417,GESTIÓN AMBIENTAL
1049,276,MANEJO DE FLORA Y FAUNA,226692,GESTIÓN AMBIENTAL
1050,220,TECNOLOGÍAS LIMPIAS Y ALTERNATIVAS,227033,GESTIÓN AMBIENTAL
1051,488,EDUCACIÓN Y COMUNICACIÓN AMBIENTAL,227689,GESTIÓN AMBIENTAL
1052,436,AUDITORIAS AMBIENTALES,228073,GESTIÓN AMBIENTAL
1053,393,CUENCAS HIDROGRÁFICAS,228574,GESTIÓN AMBIENTAL
1054,9,GESTIÓN PRODUCTIVA GP 2.2,229126,INGLÉS
1055,369,PSYCHOLOGY AND LANGUAGE LEARNING,229524,INGLÉS
1056,2,GESTIÓN PRODUCTIVA GP 3.2,229869,INGLÉS
1057,11,GESTIÓN PRODUCTIVA GP 1,230262,INGLÉS
1058,531,ESTADÍSTICA APLICADA A LA EDUCACIÓN,230564,INGLÉS
1059,368,SYNTAX AND TEACHING GRAMMAR,230909,INGLÉS
1060,499,LISTENING AND SPEAKING IV,231483,INGLÉS
1061,234,TRABAJO DE TITULACIÓN,232018,INGLÉS
1062,370,CULTURE AND LITERATURE IN ENGLISH SPEAKING COMMUNITES,232350,INGLÉS
1063,445,DESARROLLO DE LA INTELIGENCIA,232651,INGLÉS
1064,370,ENGLISH PHONOLOGY PRONUNCIATIONS,233014,INGLÉS
1065,369,LANGUAGE TESTING,233521,INGLÉS
1066,511,COMMUNICATIVE GRAMMAR IV,234108,INGLÉS
1067,495,LISTENING AND SPEAKING II,234415,INGLÉS
1068,496,READING AND WRITING II,234424,INGLÉS
1069,498,READING AND WRITING IV,234433,INGLÉS
1070,505,TEORÍAS DE LA PEDAGOGÍA DEL INGLÉS,234860,INGLÉS
1071,500,METHODOLOGY AND DIDACTICS III,235327,INGLÉS
1072,416,DIFICULTADES DEL APRENDIZAJE,235599,INGLÉS
1073,495,METHODOLOGY AND DIDACTICS II,236024,INGLÉS
1074,78,GESTIÓN DE RESIDUOS URBANOS,236578,INGENIERÍA CIVIL
1075,562,HIDROLOGÍA I,237130,INGENIERÍA CIVIL
1076,635,CONCRETO II,237480,INGENIERÍA CIVIL
1077,3,GESTIÓN PRODUCTIVA 3.1,237768,INGENIERÍA CIVIL
1078,391,PAVIMENTOS,238035,INGENIERÍA CIVIL
1079,339,OBRAS CIVILES,238398,INGENIERÍA CIVIL
1080,163,SISTEMAS DE ABASTECIMIENTO DE AGUA RURAL,239138,INGENIERÍA CIVIL
1081,560,HIDRÁULICA I,239413,INGENIERÍA CIVIL
1082,351,GEOTECNIA,239796,INGENIERÍA CIVIL
1083,625,HIDRÁULICA II,240337,INGENIERÍA CIVIL
1084,8,GESTIÓN PRODUCTIVA 2.2,240596,INGENIERÍA CIVIL
1085,10,GESTIÓN PRODUCTIVA 1,240845,INGENIERÍA CIVIL
1086,33,PROYECTO DE FIN DE CARRERA 4.2,241058,INGENIERÍA CIVIL
1087,243,SUELOS Y ROCAS I,241291,INGENIERÍA CIVIL
1088,454,HIDRÁULICA III,241802,INGENIERÍA CIVIL
1089,239,MECÁNICA DE FLUIDOS,242075,INGENIERÍA CIVIL
1090,339,INSPECCIÓN DE OBRAS DE CONCRETO,242443,INGENIERÍA CIVIL
1091,627,HIDROLOGÍA II,242788,INGENIERÍA CIVIL
1092,238,RESISTENCIA DE MATERIALES,243098,INGENIERÍA CIVIL
1093,249,TOPOGRAFÍA ELEMENTAL,243488,INGENIERÍA CIVIL
1094,5,GESTIÓN PRODUCTIVA 2.1,243977,INGENIERÍA CIVIL
1095,572,SANITARIA I,244228,INGENIERÍA CIVIL
1096,617,CÁLCULO AVANZADO,245107,INGENIERÍA CIVIL
1097,278,ESTRUCTURAS,245475,INGENIERÍA CIVIL
1098,1,GESTIÓN PRODUCTIVA 3.2,245957,INGENIERÍA CIVIL
1099,26,PROYECTO DE FIN DE CARRERA 4.1,246281,INGENIERÍA CIVIL
1100,111,FÍSICA,246556,INGENIERÍA QUÍMICA
1101,239,MECÁNICA DE FLUIDOS,247126,INGENIERÍA QUÍMICA
1102,550,MICROBIOLOGÍA INDUSTRIAL Y BIOTECNOLOGÍA,247524,INGENIERÍA QUÍMICA
1103,607,PROYECTOS INDUSTRIALES II,247757,INGENIERÍA QUÍMICA
1104,18,GESTIÓN PRODUCTIVA GP 1.2,248140,INGENIERÍA QUÍMICA
1105,223,TECNOLOGÍA CERÁMICA Y DE CEMENTOS,248380,INGENIERÍA QUÍMICA
1106,281,TRANSFERENCIA DE MASA,248849,INGENIERÍA QUÍMICA
1107,2,GESTIÓN PRODUCTIVA GP 3.2,249056,INGENIERÍA QUÍMICA
1108,277,MANEJO DE SOLIDOS,249265,INGENIERÍA QUÍMICA
1109,9,GESTIÓN PRODUCTIVA GP 2.2,249812,INGENIERÍA QUÍMICA
1110,75,GESTIÓN EMPRESARIAL Y DE CALIDAD,250039,INGENIERÍA QUÍMICA
1111,31,PROYECTO DE FIN DE CARRERA GP 4.2,250334,INGENIERÍA QUÍMICA
1112,429,GESTION DE RESIDUOS SOLIDOS,250575,INGENIERÍA QUÍMICA
1113,445,DESARROLLO Y APLICACIÓN DE CATALIZADORES ,250946,INGENIERÍA QUÍMICA
1114,341,SIMULACIÓN Y CONTROL DE PROCESOS,251257,INGENIERÍA QUÍMICA
1115,107,CINÉTICA QUÍMICA E INGENIERÍA DE REACCIONES QUÍMICAS,251464,INGENIERÍA QUÍMICA
1116,105,ANÁLISIS QUÍMICO E INSTRUMENTAL,251989,INGENIERÍA QUÍMICA
1117,107,QUÍMICA INORGÁNICA,252380,INGENIERÍA QUÍMICA
1118,222,TECNOLOGÍA DE POLÍMEROS Y PETRÓLEOS,253159,INGENIERÍA QUÍMICA
1119,166,INVESTIGACIÓN DE OPERACIONES II,253445,INGENIERÍA INDUSTRIAL
1120,1,GESTIÓN PRODUCTIVA 3.2,253928,INGENIERÍA INDUSTRIAL
1121,210,PROGRAMACIÓN DE COMPUTADORES,253937,INGENIERÍA INDUSTRIAL
1122,180,DISEÑO ASISTIDO POR COMPUTADOR,254410,INGENIERÍA INDUSTRIAL
1123,294,ELECTRÓNICA INDUSTRIAL,254618,INGENIERÍA INDUSTRIAL
1124,76,GESTIÓN AMBIENTAL,254831,INGENIERÍA INDUSTRIAL
1125,238,RESISTENCIA DE MATERIALES ,255247,INGENIERÍA INDUSTRIAL
1126,74,CONTROL Y GESTIÓN DE LA CALIDAD,255637,INGENIERÍA INDUSTRIAL
1127,114,FÍSICA I,256000,INGENIERÍA INDUSTRIAL
1128,202,INGENIERÍA DE MATERIALES II,256629,INGENIERÍA INDUSTRIAL
1129,17,GESTIÓN PRODUCTIVA 1.2,257014,INGENIERÍA INDUSTRIAL
1130,292,MÁQUINAS Y MECANISMOS INDUSTRIALES,257271,INGENIERÍA INDUSTRIAL
1131,53,QUÍMICA GENERAL,257549,BIOQUÍMICA Y FARMACIA
1132,291,MODELADO Y SIMULACIÓN DE PROCESOS INDUSTRIALES,258117,INGENIERÍA INDUSTRIAL
1133,286,ALGEBRA LINEAL Y MÉTODOS NUMÉRICOS,258425,INGENIERÍA INDUSTRIAL
1134,541,ADMINISTRACIÓN DE EMPRESAS,259000,INGENIERÍA INDUSTRIAL
1135,8,GESTIÓN PRODUCTIVA 2.2,259534,INGENIERÍA INDUSTRIAL
1136,198,INGENIERÍA DE LA PRODUCCIÓN,259815,INGENIERÍA INDUSTRIAL
1137,260,TÉCNICAS DE GUIAR,260016,HOTELERÍA Y TURISMO
1138,334,NUTRICIÓN DIETÉTICA E HIGIENE DE LOS ALIMENTOS,260287,HOTELERÍA Y TURISMO
1139,26,PROYECTO DE FIN DE CARRERA 4.1,260494,HOTELERÍA Y TURISMO
1140,533,ADMINISTRACIÓN I,260791,HOTELERÍA Y TURISMO
1141,337,GEOGRAFÍA TURÍSTICA ECUATORIANA,261277,HOTELERÍA Y TURISMO
1142,33,PROYECTO DE FIN DE CARRERA 4.2,261734,HOTELERÍA Y TURISMO
1143,24,GESTIÓN PRODUCTIVA 1.3,261935,HOTELERÍA Y TURISMO
1144,403,GASTRONOMÍA,262228,HOTELERÍA Y TURISMO
1145,25,GESTIÓN PRODUCTIVA 1.4,262821,HOTELERÍA Y TURISMO
1146,288,INGLÉS VI,263086,HOTELERÍA Y TURISMO
1147,363,ÁREAS PROTEGIDAS Y OTRAS FORMAS DE CONSERVACIÓN,263508,HOTELERÍA Y TURISMO
1148,185,MARKETING TURÍSTICO Y HOTELERO,263809,HOTELERÍA Y TURISMO
1149,8,GESTIÓN PRODUCTIVA 2.2,264184,HOTELERÍA Y TURISMO
1150,608,PROYECTOS,265497,HOTELERÍA Y TURISMO
1151,337,PLANIFICACIÓN TURÍSTICA,265932,HOTELERÍA Y TURISMO
1152,392,BARES Y RESTAURANTES,266188,HOTELERÍA Y TURISMO
1153,17,GESTIÓN PRODUCTIVA 1.2,266904,HOTELERÍA Y TURISMO
1154,135,LEGISLACIÓN TURÍSTICA,267605,HOTELERÍA Y TURISMO
1155,5,GESTIÓN PRODUCTIVA 2.1,267944,HOTELERÍA Y TURISMO
1156,1,GESTIÓN PRODUCTIVA 3.2,268560,HOTELERÍA Y TURISMO
1157,61,CONTABILIDAD GENERAL,268883,HOTELERÍA Y TURISMO
1158,649,FINANZAS,269488,HOTELERÍA Y TURISMO
1159,510,FRANCÉS IV,269818,HOTELERÍA Y TURISMO
1160,3,GESTIÓN PRODUCTIVA 3.1,270222,HOTELERÍA Y TURISMO
1161,623,FRANCÉS II,270484,HOTELERÍA Y TURISMO
1162,45,MATEMÁTICAS DISCRETAS,270830,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1163,196,INGENIERÍA WEB,271160,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1164,199,PROCESOS DE INGENIERÍA DE SOFTWARE,271577,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1165,328,ELECTRÓNICA DIGITAL,271851,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1166,98,PRÁCTICA EN CITTES GP 2.2,272110,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1167,209,PROGRAMACIÓN AVANZADA,272320,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1168,164,REDES Y SISTEMAS DISTRIBUIDOS,272852,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1169,344,BASE DE DATOS AVANZADAS,273168,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1170,530,ESTADÍSTICA,273544,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1171,81,GESTIÓN DE TECNOLOGÍAS DE  LA INFORMACIÓN,273854,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1172,93,PRÁCTICAS EN CITTES GP 3.2,274139,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1173,40,PROYECTO DE FIN DE CARRERA GP4.1,274354,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1174,88,PASANTÍAS EN CITTES GP 1.1,274577,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1175,200,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,274884,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1176,82,FORMACIÓN EN ACADEMIAS GP 3.1,275432,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1177,161,SISTEMAS OPERATIVOS,275441,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1178,545,ORGANIZACIÓN Y ADMINISTRACIÓN EMPRESARIAL,275879,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1179,41,PROYECTO  DE FIN DE CARRERA GP4.2,276448,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1180,162,SISTEMAS BASADOS EN CONOCIMIENTOS,276761,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1181,378,AUDITORIA INFORMÁTICA,277158,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1182,69,CONTABILIDAD,277654,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1183,206,FUNDAMENTOS DE PROGRAMACIÓN,278243,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1184,89,PASANTÍAS EN CITTES GP 1.2,278671,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1185,85,FORMACIÓN EN ACADEMIAS GP 1.3,279075,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1186,343,INTELIGENCIA ARTIFICIAL AVANZADO,279463,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1187,97,PRÁCTICA EN CITTES GP 2.1,279807,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1188,486,HISTORIA DEL ARTE I,280026,ARTES PLÁSTICAS Y DISEÑO
1189,512,ESCULTURA IV,280221,ARTES PLÁSTICAS Y DISEÑO
1190,624,DISEÑO II,280486,ARTES PLÁSTICAS Y DISEÑO
1191,637,CERÁMICA II,280794,ARTES PLÁSTICAS Y DISEÑO
1192,19,GESTIÓN PRODUCTIVA GP 1.1,280999,ARTES PLÁSTICAS Y DISEÑO
1193,482,HISTORIA DEL ARTE VII,281247,ARTES PLÁSTICAS Y DISEÑO
1194,28,PROYECTO DE FIN DE CARRERA GP 4.1,281470,ARTES PLÁSTICAS Y DISEÑO
1195,481,ESTÉTICA DEL ARTE,281721,ARTES PLÁSTICAS Y DISEÑO
1196,483,HISTORIA DEL ARTE V,281968,ARTES PLÁSTICAS Y DISEÑO
1197,4,GESTIÓN PRODUCTIVA GP 3.1,282203,ARTES PLÁSTICAS Y DISEÑO
1198,639,ESCULTURA II,282462,ARTES PLÁSTICAS Y DISEÑO
1199,6,GESTIÓN PRODUCTIVA GP 2.1,282697,ARTES PLÁSTICAS Y DISEÑO
1200,470,DIBUJO ARTÍSTICO II,282900,ARTES PLÁSTICAS Y DISEÑO
1201,480,HISTORIA DEL ARTE III,283145,ARTES PLÁSTICAS Y DISEÑO
1202,456,CERÁMICA III,283392,ARTES PLÁSTICAS Y DISEÑO
1203,640,PINTURA II,283593,ARTES PLÁSTICAS Y DISEÑO
1204,467,DIBUJO ARTÍSTICO IV,283815,ARTES PLÁSTICAS Y DISEÑO
1205,18,GESTIÓN PRODUCTIVA GP 1.2,284139,ARTES PLÁSTICAS Y DISEÑO
1206,179,DISEÑO VI,284430,ARTES PLÁSTICAS Y DISEÑO
1207,512,PINTURA IV,284810,ARTES PLÁSTICAS Y DISEÑO
1208,9,GESTIÓN PRODUCTIVA GP 2.2,285173,ARTES PLÁSTICAS Y DISEÑO
1209,2,GESTIÓN PRODUCTIVA GP 3.2,285377,ARTES PLÁSTICAS Y DISEÑO
1210,182,DISEÑO IV,285386,ARTES PLÁSTICAS Y DISEÑO
1211,614,CÁLCULO I,285668,ECONOMÍA
1212,503,TEORÍAS DE ACUMULACIÓN Y CRECIMIENTO,286145,ECONOMÍA
1213,539,ADMINISTRACIÓN,287082,ECONOMÍA
1214,63,CONTABILIDAD DE COSTOS,287517,ECONOMÍA
1215,455,ECONOMETRÍA III,287938,ECONOMÍA
1216,150,ECONOMÍA PÚBLICA,288443,ECONOMÍA
1217,604,PROYECTOS I,288769,ECONOMÍA
1218,431,MACROECONOMÍA III,289272,ECONOMÍA
1219,267,POLÍTICA ECONÓMICA II,289920,ECONOMÍA
1220,448,ECONOMÍA AMBIENTAL Y DESARROLLO ECONÓMICO SUSTENTABLE,289929,ECONOMÍA
1221,648,FINANZAS II,290138,ECONOMÍA
1222,502,TEORÍA DE JUEGOS,290554,ECONOMÍA
1223,584,MACROECONOMÍA I,291021,ECONOMÍA
1224,2,GESTIÓN PRODUCTIVA GP 3.2,291439,ECONOMÍA
1225,528,ESTADÍSTICA I,291742,ECONOMÍA
1226,42,MATEMÁTICA FINANCIERA,292405,ECONOMÍA
1227,15,GESTIÓN PRODUCTIVA GP 4.2,292965,ECONOMÍA
1228,16,GESTIÓN PRODUCTIVA GP 2,293198,ECONOMÍA
1229,646,MICROECONOMÍA II,293434,ECONOMÍA
1230,575,ECONOMETRÍA I,293951,ECONOMÍA
1231,287,ÁLGEBRA LINEAL,294521,ECONOMÍA
1232,13,GESTIÓN PRODUCTIVA GP 4.1,294874,ECONOMÍA
1233,131,LEGISLACIÓN LABORAL Y SOCIAL,295138,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1234,43,MATEMÁTICA,295488,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1235,539,ADMINISTRACIÓN,295866,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1236,2,GESTIÓN PRODUCTIVA GP 3.2,296301,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1237,130,LEGISLACIÓN Y PRÁCTICA TRIBUTARIA,296621,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1238,608,PROYECTOS,297054,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1239,30,PROYECTO DE  FIN DE CARRERA II GP 4.2,297489,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1240,64,CONTABILIDAD DE COSTOS II,297737,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1241,432,MICROECONOMÍA,298073,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1242,307,PRESUPUESTOS,298518,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1243,540,ADMINISTRACIÓN ESTRATÉGICA,299015,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1244,27,PROYECTO DE FIN DE CARRERA I GP 4.1,299409,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1245,42,MATEMÁTICA FINANCIERA,299642,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1246,66,CONTABILIDAD GUBERNAMENTAL,300202,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1247,16,GESTIÓN PRODUCTIVA GP 2,300939,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1248,4,GESTIÓN PRODUCTIVA GP 3.1,301225,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1249,529,ESTADÍSTICA II,301683,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1250,309,NORMAS INTERNACIONALES DE INFORMACION FINANCIERA,302363,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1251,183,MARKETING,302835,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1252,67,CONTABILIDAD GERENCIAL,303356,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1253,647,FINANZAS I,303924,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1254,62,CONTABILIDAD GENERAL II,304392,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1255,642,AUDITORÍA II,305058,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1256,132,LEGISLACIÓN MONETARIA Y BANCARIA,305362,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1257,587,BIOQUÍMICA CLÍNICA,305685,BIOQUÍMICA Y FARMACIA
1258,549,MICROBIOLOGÍA II,306293,BIOQUÍMICA Y FARMACIA
1259,256,CULTIVOS CELULARES,306630,BIOQUÍMICA Y FARMACIA
1260,204,BOTÁNICA,307042,BIOQUÍMICA Y FARMACIA
1261,3,GESTIÓN PRODUCTIVA 3.1,307248,BIOQUÍMICA Y FARMACIA
1262,552,MICROBIOLOGÍA DE ALIMENTOS,307481,BIOQUÍMICA Y FARMACIA
1263,561,FARMACOLOGÍA I,307737,BIOQUÍMICA Y FARMACIA
1264,621,FARMACOLOGÍA II,308048,BIOQUÍMICA Y FARMACIA
1265,5,GESTIÓN PRODUCTIVA 2.1,308387,BIOQUÍMICA Y FARMACIA
1266,551,MICROBIOLOGÍA CLÍNICA,308626,BIOQUÍMICA Y FARMACIA
1267,409,INMUNOLOGÍA,308988,BIOQUÍMICA Y FARMACIA
1268,620,BIOLOGÍA CELULAR Y MOLECULAR II,309243,BIOQUÍMICA Y FARMACIA
1269,17,GESTIÓN PRODUCTIVA 1.2,309595,BIOQUÍMICA Y FARMACIA
1270,585,BIOQUÍMICA II,309841,BIOQUÍMICA Y FARMACIA
1271,38,TRABAJO DE FIN DE CARRERA 4.1,310122,BIOQUÍMICA Y FARMACIA
1272,618,BIOLOGÍA CELULAR Y MOLECULAR I,310509,BIOQUÍMICA Y FARMACIA
1273,348,HEMATOLOGÍA,310812,BIOQUÍMICA Y FARMACIA
1274,631,TECNOLOGÍA FARMACÉUTICA II,311338,BIOQUÍMICA Y FARMACIA
1275,8,GESTIÓN PRODUCTIVA 2.2,311806,BIOQUÍMICA Y FARMACIA
1276,55,GENÉTICA GENERAL,312022,BIOQUÍMICA Y FARMACIA
1277,315,TALLER PRÁCTICO INTRODUCTORIO,312446,BIOQUÍMICA Y FARMACIA
1278,547,MICROBIOLOGÍA I,312679,BIOQUÍMICA Y FARMACIA
1279,54,BIOLOGÍA GENERAL,312985,BIOQUÍMICA Y FARMACIA
1280,1,GESTIÓN PRODUCTIVA 3.2,313290,BIOQUÍMICA Y FARMACIA
1281,333,BROMATOLOGÍA Y NUTRICIÓN,313554,BIOQUÍMICA Y FARMACIA
1282,586,BIOQUÍMICA I,313827,BIOQUÍMICA Y FARMACIA
1283,106,QUÍMICA ANALÍTICA,314262,BIOQUÍMICA Y FARMACIA
1284,252,GENÉTICA CLÍNICA Y PATOLOGÍA MOLECULAR,314548,BIOQUÍMICA Y FARMACIA
1285,303,ANATOMÍA FUNCIONAL,314860,BIOQUÍMICA Y FARMACIA
1286,356,FITOQUÍMICA Y FARMACOGNOSIA,314869,BIOQUÍMICA Y FARMACIA
1287,100,QUÍMICA ORGÁNICA,315494,BIOQUÍMICA Y FARMACIA
