,cluster,asignatura,id,titulacion
984,183,DINÁMICA DE FLUIDOS,204386,GEOLOGÍA Y MINAS
985,59,PRÁCTICA EXPLORACIÓN GP 3.2,204756,GEOLOGÍA Y MINAS
986,29,PROYECTO DE TESIS GP 4.2,204965,GEOLOGÍA Y MINAS
987,241,ESTADÍSTICA,205186,GEOLOGÍA Y MINAS
988,189,SONDAJE DE POZOS,205745,GEOLOGÍA Y MINAS
989,141,CARTOGRAFÍA GEOLÓGICA,206000,GEOLOGÍA Y MINAS
990,72,LEGISLACIÓN MINERA,206264,GEOLOGÍA Y MINAS
991,179,TRATAMIENTO DE EFLUENTES MINEROS ,206273,GEOLOGÍA Y MINAS
992,65,QUÍMICA,207053,GEOLOGÍA Y MINAS
993,141,PRÁCTICA CARTOGRAFÍA GEOLÓGICA 1.2,207483,GEOLOGÍA Y MINAS
994,28,PROYECTO DE TESIS GP 4.1,207758,GEOLOGÍA Y MINAS
995,141,EXPLORACIÓN GEOLÓGICA,207962,GEOLOGÍA Y MINAS
996,189,RIESGOS VOLCÁNICOS Y SÍSMICOS,208163,GEOLOGÍA Y MINAS
997,95,INGENIERÍA GEOLÓGICA,208172,GEOLOGÍA Y MINAS
998,189,ESTRATIGRAFÍA Y SEDIMENTACIÓN,208525,GEOLOGÍA Y MINAS
999,186,TERMODINÁMICA METALÚRGICA,208978,GEOLOGÍA Y MINAS
1000,188,ADOBE ILUSTRADOR PARA ARTÍCULOS CIENTÍFICOS,209622,GEOLOGÍA Y MINAS
1001,156,EMERGENCIA DE SALUD EN CAMPO,209841,GEOLOGÍA Y MINAS
1002,189,BENEFICIO DE MINERALES,209850,GEOLOGÍA Y MINAS
1003,189,CIMENTACIONES,210320,GEOLOGÍA Y MINAS
1004,189,PIROMETALURGIA DEL COBRE,210739,GEOLOGÍA Y MINAS
1005,150,ELECTRÓNICA BÁSICA,211496,ELECTRÓNICA Y TELECOMUNICACIONES
1006,102,"CIENCIA, TECNOLOGÍA Y SOCIEDAD",211806,ELECTRÓNICA Y TELECOMUNICACIONES
1007,144,SEGURIDAD DE REDES,212007,ELECTRÓNICA Y TELECOMUNICACIONES
1008,262,PROYECTOS DE INGENIERÍA,212460,ELECTRÓNICA Y TELECOMUNICACIONES
1009,21,GESTIÓN PRODUCTIVA GP 3,212935,ELECTRÓNICA Y TELECOMUNICACIONES
1010,152,PROCESAMIENTO DE SEÑALES ANALÓGICAS Y DIGITALES,213136,ELECTRÓNICA Y TELECOMUNICACIONES
1011,189,PROPAGACIÓN DE ONDAS,213557,ELECTRÓNICA Y TELECOMUNICACIONES
1012,110,ARQUITECTURA DE COMPUTADORES,214021,ELECTRÓNICA Y TELECOMUNICACIONES
1013,187,INTERCONEXIÓN DE SERVICIOS DE TELECOMUNICACIONES,214451,ELECTRÓNICA Y TELECOMUNICACIONES
1014,86,SISTEMAS EMBEBIDOS,214705,ELECTRÓNICA Y TELECOMUNICACIONES
1015,144,SEGURIDAD DE LA INFORMACIÓN,215012,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1016,189,ANTENAS,215459,ELECTRÓNICA Y TELECOMUNICACIONES
1017,33,PROYECTO DE FIN DE CARRERA GP 4,215760,ELECTRÓNICA Y TELECOMUNICACIONES
1018,100,FUNDAMENTOS DE ELECTRICIDAD,216002,ELECTRÓNICA Y TELECOMUNICACIONES
1019,220,TEORÍA DE CAMPOS ELECTROMAGNÉTICOS,216257,ELECTRÓNICA Y TELECOMUNICACIONES
1020,220,TEORÍA DE CONTROL AUTOMÁTICO,216650,ELECTRÓNICA Y TELECOMUNICACIONES
1021,15,GESTIÓN PRODUCTIVA GP 2,216954,ELECTRÓNICA Y TELECOMUNICACIONES
1022,265,CÁLCULO,217155,ELECTRÓNICA Y TELECOMUNICACIONES
1023,10,GESTIÓN PRODUCTIVA GP 1,217601,ELECTRÓNICA Y TELECOMUNICACIONES
1024,151,ELECTRÓNICA DE RADIOFRECUENCIA,217846,ELECTRÓNICA Y TELECOMUNICACIONES
1025,189,TELEFONÍA FIJA Y MÓVIL,218214,ELECTRÓNICA Y TELECOMUNICACIONES
1026,23,PROYECTO DE FIN DE CARRERA 4.1,218618,GESTIÓN AMBIENTAL
1027,244,ADMINISTRACIÓN DE RECURSOS NATURALES,218884,GESTIÓN AMBIENTAL
1028,10,GESTIÓN PRODUCTIVA GP 1,219499,GESTIÓN AMBIENTAL
1029,211,DIVERSIDAD ANIMAL,219725,GESTIÓN AMBIENTAL
1030,179,TRATAMIENTO DE AGUAS RESIDUALES  ,219958,INGENIERÍA QUÍMICA
1031,89,DISEÑO Y EVALUACIÓN DE PROYECTOS SOCIOAMBIENTALES,220395,GESTIÓN AMBIENTAL
1032,133,ECOSISTEMAS DEL ECUADOR,220986,GESTIÓN AMBIENTAL
1033,6,GESTIÓN PRODUCTIVA GP 2.1,221320,GESTIÓN AMBIENTAL
1034,97,BOTÁNICA APLICADA,221541,GESTIÓN AMBIENTAL
1035,83,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,221904,GESTIÓN AMBIENTAL
1036,8,GESTIÓN PRODUCTIVA GP 2.2,222223,GESTIÓN AMBIENTAL
1037,125,MANEJO SUSTENTABLE DEL SUELO,222483,GESTIÓN AMBIENTAL
1038,4,GESTIÓN PRODUCTIVA GP 3.1,222802,GESTIÓN AMBIENTAL
1039,167,ECOTOXICOLOGÍA,223110,GESTIÓN AMBIENTAL
1040,178,ÁREAS PROTEGIDAS,223528,GESTIÓN AMBIENTAL
1041,202,ECOLOGÍA HUMANA,223785,GESTIÓN AMBIENTAL
1042,2,GESTIÓN PRODUCTIVA GP 3.2,224153,GESTIÓN AMBIENTAL
1043,27,PROYECTO DE FIN DE CARRERA 4.2,224413,GESTIÓN AMBIENTAL
1044,52,GESTIÓN AMBIENTAL URBANA,224652,GESTIÓN AMBIENTAL
1045,192,LEGISLACIÓN AMBIENTAL,225288,GESTIÓN AMBIENTAL
1046,117,TÉCNICAS DE BIOLOGÍA DE CAMPO,225635,GESTIÓN AMBIENTAL
1047,80,ECONOMÍA DE RECURSOS NATURALES Y DESARROLLO SOSTENIBLE,225860,GESTIÓN AMBIENTAL
1048,23,PROYECTO DE FIN DE CARRERA 4.1,226417,GESTIÓN AMBIENTAL
1049,125,MANEJO DE FLORA Y FAUNA,226692,GESTIÓN AMBIENTAL
1050,101,TECNOLOGÍAS LIMPIAS Y ALTERNATIVAS,227033,GESTIÓN AMBIENTAL
1051,218,EDUCACIÓN Y COMUNICACIÓN AMBIENTAL,227689,GESTIÓN AMBIENTAL
1052,193,AUDITORIAS AMBIENTALES,228073,GESTIÓN AMBIENTAL
1053,189,CUENCAS HIDROGRÁFICAS,228574,GESTIÓN AMBIENTAL
1054,8,GESTIÓN PRODUCTIVA GP 2.2,229126,INGLÉS
1055,180,PSYCHOLOGY AND LANGUAGE LEARNING,229524,INGLÉS
1056,2,GESTIÓN PRODUCTIVA GP 3.2,229869,INGLÉS
1057,10,GESTIÓN PRODUCTIVA GP 1,230262,INGLÉS
1058,241,ESTADÍSTICA APLICADA A LA EDUCACIÓN,230564,INGLÉS
1059,180,SYNTAX AND TEACHING GRAMMAR,230909,INGLÉS
1060,219,LISTENING AND SPEAKING IV,231483,INGLÉS
1061,105,TRABAJO DE TITULACIÓN,232018,INGLÉS
1062,180,CULTURE AND LITERATURE IN ENGLISH SPEAKING COMMUNITES,232350,INGLÉS
1063,198,DESARROLLO DE LA INTELIGENCIA,232651,INGLÉS
1064,180,ENGLISH PHONOLOGY PRONUNCIATIONS,233014,INGLÉS
1065,180,LANGUAGE TESTING,233521,INGLÉS
1066,224,COMMUNICATIVE GRAMMAR IV,234108,INGLÉS
1067,219,LISTENING AND SPEAKING II,234415,INGLÉS
1068,219,READING AND WRITING II,234424,INGLÉS
1069,219,READING AND WRITING IV,234433,INGLÉS
1070,220,TEORÍAS DE LA PEDAGOGÍA DEL INGLÉS,234860,INGLÉS
1071,219,METHODOLOGY AND DIDACTICS III,235327,INGLÉS
1072,189,DIFICULTADES DEL APRENDIZAJE,235599,INGLÉS
1073,219,METHODOLOGY AND DIDACTICS II,236024,INGLÉS
1074,52,GESTIÓN DE RESIDUOS URBANOS,236578,INGENIERÍA CIVIL
1075,253,HIDROLOGÍA I,237130,INGENIERÍA CIVIL
1076,269,CONCRETO II,237480,INGENIERÍA CIVIL
1077,3,GESTIÓN PRODUCTIVA 3.1,237768,INGENIERÍA CIVIL
1078,189,PAVIMENTOS,238035,INGENIERÍA CIVIL
1079,158,OBRAS CIVILES,238398,INGENIERÍA CIVIL
1080,86,SISTEMAS DE ABASTECIMIENTO DE AGUA RURAL,239138,INGENIERÍA CIVIL
1081,253,HIDRÁULICA I,239413,INGENIERÍA CIVIL
1082,166,GEOTECNIA,239796,INGENIERÍA CIVIL
1083,269,HIDRÁULICA II,240337,INGENIERÍA CIVIL
1084,7,GESTIÓN PRODUCTIVA 2.2,240596,INGENIERÍA CIVIL
1085,9,GESTIÓN PRODUCTIVA 1,240845,INGENIERÍA CIVIL
1086,27,PROYECTO DE FIN DE CARRERA 4.2,241058,INGENIERÍA CIVIL
1087,109,SUELOS Y ROCAS I,241291,INGENIERÍA CIVIL
1088,204,HIDRÁULICA III,241802,INGENIERÍA CIVIL
1089,108,MECÁNICA DE FLUIDOS,242075,INGENIERÍA CIVIL
1090,158,INSPECCIÓN DE OBRAS DE CONCRETO,242443,INGENIERÍA CIVIL
1091,269,HIDROLOGÍA II,242788,INGENIERÍA CIVIL
1092,107,RESISTENCIA DE MATERIALES,243098,INGENIERÍA CIVIL
1093,111,TOPOGRAFÍA ELEMENTAL,243488,INGENIERÍA CIVIL
1094,5,GESTIÓN PRODUCTIVA 2.1,243977,INGENIERÍA CIVIL
1095,253,SANITARIA I,244228,INGENIERÍA CIVIL
1096,265,CÁLCULO AVANZADO,245107,INGENIERÍA CIVIL
1097,126,ESTRUCTURAS,245475,INGENIERÍA CIVIL
1098,1,GESTIÓN PRODUCTIVA 3.2,245957,INGENIERÍA CIVIL
1099,23,PROYECTO DE FIN DE CARRERA 4.1,246281,INGENIERÍA CIVIL
1100,66,FÍSICA,246556,INGENIERÍA QUÍMICA
1101,108,MECÁNICA DE FLUIDOS,247126,INGENIERÍA QUÍMICA
1102,248,MICROBIOLOGÍA INDUSTRIAL Y BIOTECNOLOGÍA,247524,INGENIERÍA QUÍMICA
1103,262,PROYECTOS INDUSTRIALES II,247757,INGENIERÍA QUÍMICA
1104,17,GESTIÓN PRODUCTIVA GP 1.2,248140,INGENIERÍA QUÍMICA
1105,101,TECNOLOGÍA CERÁMICA Y DE CEMENTOS,248380,INGENIERÍA QUÍMICA
1106,127,TRANSFERENCIA DE MASA,248849,INGENIERÍA QUÍMICA
1107,2,GESTIÓN PRODUCTIVA GP 3.2,249056,INGENIERÍA QUÍMICA
1108,125,MANEJO DE SOLIDOS,249265,INGENIERÍA QUÍMICA
1109,8,GESTIÓN PRODUCTIVA GP 2.2,249812,INGENIERÍA QUÍMICA
1110,51,GESTIÓN EMPRESARIAL Y DE CALIDAD,250039,INGENIERÍA QUÍMICA
1111,25,PROYECTO DE FIN DE CARRERA GP 4.2,250334,INGENIERÍA QUÍMICA
1112,189,GESTION DE RESIDUOS SOLIDOS,250575,INGENIERÍA QUÍMICA
1113,198,DESARROLLO Y APLICACIÓN DE CATALIZADORES ,250946,INGENIERÍA QUÍMICA
1114,159,SIMULACIÓN Y CONTROL DE PROCESOS,251257,INGENIERÍA QUÍMICA
1115,65,CINÉTICA QUÍMICA E INGENIERÍA DE REACCIONES QUÍMICAS,251464,INGENIERÍA QUÍMICA
1116,65,ANÁLISIS QUÍMICO E INSTRUMENTAL,251989,INGENIERÍA QUÍMICA
1117,65,QUÍMICA INORGÁNICA,252380,INGENIERÍA QUÍMICA
1118,101,TECNOLOGÍA DE POLÍMEROS Y PETRÓLEOS,253159,INGENIERÍA QUÍMICA
1119,87,INVESTIGACIÓN DE OPERACIONES II,253445,INGENIERÍA INDUSTRIAL
1120,1,GESTIÓN PRODUCTIVA 3.2,253928,INGENIERÍA INDUSTRIAL
1121,98,PROGRAMACIÓN DE COMPUTADORES,253937,INGENIERÍA INDUSTRIAL
1122,89,DISEÑO ASISTIDO POR COMPUTADOR,254410,INGENIERÍA INDUSTRIAL
1123,132,ELECTRÓNICA INDUSTRIAL,254618,INGENIERÍA INDUSTRIAL
1124,52,GESTIÓN AMBIENTAL,254831,INGENIERÍA INDUSTRIAL
1125,107,RESISTENCIA DE MATERIALES ,255247,INGENIERÍA INDUSTRIAL
1126,50,CONTROL Y GESTIÓN DE LA CALIDAD,255637,INGENIERÍA INDUSTRIAL
1127,66,FÍSICA I,256000,INGENIERÍA INDUSTRIAL
1128,96,INGENIERÍA DE MATERIALES II,256629,INGENIERÍA INDUSTRIAL
1129,16,GESTIÓN PRODUCTIVA 1.2,257014,INGENIERÍA INDUSTRIAL
1130,132,MÁQUINAS Y MECANISMOS INDUSTRIALES,257271,INGENIERÍA INDUSTRIAL
1131,44,QUÍMICA GENERAL,257549,BIOQUÍMICA Y FARMACIA
1132,132,MODELADO Y SIMULACIÓN DE PROCESOS INDUSTRIALES,258117,INGENIERÍA INDUSTRIAL
1133,129,ALGEBRA LINEAL Y MÉTODOS NUMÉRICOS,258425,INGENIERÍA INDUSTRIAL
1134,245,ADMINISTRACIÓN DE EMPRESAS,259000,INGENIERÍA INDUSTRIAL
1135,7,GESTIÓN PRODUCTIVA 2.2,259534,INGENIERÍA INDUSTRIAL
1136,95,INGENIERÍA DE LA PRODUCCIÓN,259815,INGENIERÍA INDUSTRIAL
1137,118,TÉCNICAS DE GUIAR,260016,HOTELERÍA Y TURISMO
1138,154,NUTRICIÓN DIETÉTICA E HIGIENE DE LOS ALIMENTOS,260287,HOTELERÍA Y TURISMO
1139,23,PROYECTO DE FIN DE CARRERA 4.1,260494,HOTELERÍA Y TURISMO
1140,242,ADMINISTRACIÓN I,260791,HOTELERÍA Y TURISMO
1141,157,GEOGRAFÍA TURÍSTICA ECUATORIANA,261277,HOTELERÍA Y TURISMO
1142,27,PROYECTO DE FIN DE CARRERA 4.2,261734,HOTELERÍA Y TURISMO
1143,22,GESTIÓN PRODUCTIVA 1.3,261935,HOTELERÍA Y TURISMO
1144,189,GASTRONOMÍA,262228,HOTELERÍA Y TURISMO
1145,22,GESTIÓN PRODUCTIVA 1.4,262821,HOTELERÍA Y TURISMO
1146,131,INGLÉS VI,263086,HOTELERÍA Y TURISMO
1147,178,ÁREAS PROTEGIDAS Y OTRAS FORMAS DE CONSERVACIÓN,263508,HOTELERÍA Y TURISMO
1148,90,MARKETING TURÍSTICO Y HOTELERO,263809,HOTELERÍA Y TURISMO
1149,7,GESTIÓN PRODUCTIVA 2.2,264184,HOTELERÍA Y TURISMO
1150,262,PROYECTOS,265497,HOTELERÍA Y TURISMO
1151,157,PLANIFICACIÓN TURÍSTICA,265932,HOTELERÍA Y TURISMO
1152,189,BARES Y RESTAURANTES,266188,HOTELERÍA Y TURISMO
1153,16,GESTIÓN PRODUCTIVA 1.2,266904,HOTELERÍA Y TURISMO
1154,72,LEGISLACIÓN TURÍSTICA,267605,HOTELERÍA Y TURISMO
1155,5,GESTIÓN PRODUCTIVA 2.1,267944,HOTELERÍA Y TURISMO
1156,1,GESTIÓN PRODUCTIVA 3.2,268560,HOTELERÍA Y TURISMO
1157,45,CONTABILIDAD GENERAL,268883,HOTELERÍA Y TURISMO
1158,270,FINANZAS,269488,HOTELERÍA Y TURISMO
1159,223,FRANCÉS IV,269818,HOTELERÍA Y TURISMO
1160,3,GESTIÓN PRODUCTIVA 3.1,270222,HOTELERÍA Y TURISMO
1161,269,FRANCÉS II,270484,HOTELERÍA Y TURISMO
1162,39,MATEMÁTICAS DISCRETAS,270830,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1163,95,INGENIERÍA WEB,271160,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1164,95,PROCESOS DE INGENIERÍA DE SOFTWARE,271577,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1165,151,ELECTRÓNICA DIGITAL,271851,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1166,64,PRÁCTICA EN CITTES GP 2.2,272110,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1167,98,PROGRAMACIÓN AVANZADA,272320,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1168,86,REDES Y SISTEMAS DISTRIBUIDOS,272852,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1169,161,BASE DE DATOS AVANZADAS,273168,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1170,241,ESTADÍSTICA,273544,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1171,52,GESTIÓN DE TECNOLOGÍAS DE  LA INFORMACIÓN,273854,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1172,60,PRÁCTICAS EN CITTES GP 3.2,274139,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1173,34,PROYECTO DE FIN DE CARRERA GP4.1,274354,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1174,55,PASANTÍAS EN CITTES GP 1.1,274577,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1175,95,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,274884,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1176,53,FORMACIÓN EN ACADEMIAS GP 3.1,275432,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1177,86,SISTEMAS OPERATIVOS,275441,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1178,245,ORGANIZACIÓN Y ADMINISTRACIÓN EMPRESARIAL,275879,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1179,35,PROYECTO  DE FIN DE CARRERA GP4.2,276448,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1180,86,SISTEMAS BASADOS EN CONOCIMIENTOS,276761,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1181,185,AUDITORIA INFORMÁTICA,277158,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1182,47,CONTABILIDAD,277654,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1183,98,FUNDAMENTOS DE PROGRAMACIÓN,278243,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1184,56,PASANTÍAS EN CITTES GP 1.2,278671,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1185,54,FORMACIÓN EN ACADEMIAS GP 1.3,279075,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1186,160,INTELIGENCIA ARTIFICIAL AVANZADO,279463,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1187,63,PRÁCTICA EN CITTES GP 2.1,279807,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1188,217,HISTORIA DEL ARTE I,280026,ARTES PLÁSTICAS Y DISEÑO
1189,225,ESCULTURA IV,280221,ARTES PLÁSTICAS Y DISEÑO
1190,269,DISEÑO II,280486,ARTES PLÁSTICAS Y DISEÑO
1191,269,CERÁMICA II,280794,ARTES PLÁSTICAS Y DISEÑO
1192,18,GESTIÓN PRODUCTIVA GP 1.1,280999,ARTES PLÁSTICAS Y DISEÑO
1193,215,HISTORIA DEL ARTE VII,281247,ARTES PLÁSTICAS Y DISEÑO
1194,23,PROYECTO DE FIN DE CARRERA GP 4.1,281470,ARTES PLÁSTICAS Y DISEÑO
1195,215,ESTÉTICA DEL ARTE,281721,ARTES PLÁSTICAS Y DISEÑO
1196,215,HISTORIA DEL ARTE V,281968,ARTES PLÁSTICAS Y DISEÑO
1197,4,GESTIÓN PRODUCTIVA GP 3.1,282203,ARTES PLÁSTICAS Y DISEÑO
1198,269,ESCULTURA II,282462,ARTES PLÁSTICAS Y DISEÑO
1199,6,GESTIÓN PRODUCTIVA GP 2.1,282697,ARTES PLÁSTICAS Y DISEÑO
1200,206,DIBUJO ARTÍSTICO II,282900,ARTES PLÁSTICAS Y DISEÑO
1201,214,HISTORIA DEL ARTE III,283145,ARTES PLÁSTICAS Y DISEÑO
1202,204,CERÁMICA III,283392,ARTES PLÁSTICAS Y DISEÑO
1203,269,PINTURA II,283593,ARTES PLÁSTICAS Y DISEÑO
1204,206,DIBUJO ARTÍSTICO IV,283815,ARTES PLÁSTICAS Y DISEÑO
1205,17,GESTIÓN PRODUCTIVA GP 1.2,284139,ARTES PLÁSTICAS Y DISEÑO
1206,89,DISEÑO VI,284430,ARTES PLÁSTICAS Y DISEÑO
1207,225,PINTURA IV,284810,ARTES PLÁSTICAS Y DISEÑO
1208,8,GESTIÓN PRODUCTIVA GP 2.2,285173,ARTES PLÁSTICAS Y DISEÑO
1209,2,GESTIÓN PRODUCTIVA GP 3.2,285377,ARTES PLÁSTICAS Y DISEÑO
1210,89,DISEÑO IV,285386,ARTES PLÁSTICAS Y DISEÑO
1211,263,CÁLCULO I,285668,ECONOMÍA
1212,220,TEORÍAS DE ACUMULACIÓN Y CRECIMIENTO,286145,ECONOMÍA
1213,245,ADMINISTRACIÓN,287082,ECONOMÍA
1214,46,CONTABILIDAD DE COSTOS,287517,ECONOMÍA
1215,204,ECONOMETRÍA III,287938,ECONOMÍA
1216,81,ECONOMÍA PÚBLICA,288443,ECONOMÍA
1217,262,PROYECTOS I,288769,ECONOMÍA
1218,190,MACROECONOMÍA III,289272,ECONOMÍA
1219,121,POLÍTICA ECONÓMICA II,289920,ECONOMÍA
1220,199,ECONOMÍA AMBIENTAL Y DESARROLLO ECONÓMICO SUSTENTABLE,289929,ECONOMÍA
1221,270,FINANZAS II,290138,ECONOMÍA
1222,220,TEORÍA DE JUEGOS,290554,ECONOMÍA
1223,253,MACROECONOMÍA I,291021,ECONOMÍA
1224,2,GESTIÓN PRODUCTIVA GP 3.2,291439,ECONOMÍA
1225,241,ESTADÍSTICA I,291742,ECONOMÍA
1226,36,MATEMÁTICA FINANCIERA,292405,ECONOMÍA
1227,14,GESTIÓN PRODUCTIVA GP 4.2,292965,ECONOMÍA
1228,15,GESTIÓN PRODUCTIVA GP 2,293198,ECONOMÍA
1229,269,MICROECONOMÍA II,293434,ECONOMÍA
1230,253,ECONOMETRÍA I,293951,ECONOMÍA
1231,130,ÁLGEBRA LINEAL,294521,ECONOMÍA
1232,12,GESTIÓN PRODUCTIVA GP 4.1,294874,ECONOMÍA
1233,72,LEGISLACIÓN LABORAL Y SOCIAL,295138,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1234,37,MATEMÁTICA,295488,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1235,245,ADMINISTRACIÓN,295866,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1236,2,GESTIÓN PRODUCTIVA GP 3.2,296301,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1237,72,LEGISLACIÓN Y PRÁCTICA TRIBUTARIA,296621,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1238,262,PROYECTOS,297054,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1239,24,PROYECTO DE  FIN DE CARRERA II GP 4.2,297489,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1240,46,CONTABILIDAD DE COSTOS II,297737,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1241,191,MICROECONOMÍA,298073,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1242,138,PRESUPUESTOS,298518,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1243,245,ADMINISTRACIÓN ESTRATÉGICA,299015,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1244,23,PROYECTO DE FIN DE CARRERA I GP 4.1,299409,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1245,36,MATEMÁTICA FINANCIERA,299642,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1246,47,CONTABILIDAD GUBERNAMENTAL,300202,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1247,15,GESTIÓN PRODUCTIVA GP 2,300939,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1248,4,GESTIÓN PRODUCTIVA GP 3.1,301225,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1249,241,ESTADÍSTICA II,301683,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1250,140,NORMAS INTERNACIONALES DE INFORMACION FINANCIERA,302363,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1251,90,MARKETING,302835,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1252,47,CONTABILIDAD GERENCIAL,303356,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1253,270,FINANZAS I,303924,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1254,45,CONTABILIDAD GENERAL II,304392,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1255,269,AUDITORÍA II,305058,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1256,72,LEGISLACIÓN MONETARIA Y BANCARIA,305362,INGENIERÍA EN CONTABILIDAD Y AUDITORIA
1257,254,BIOQUÍMICA CLÍNICA,305685,BIOQUÍMICA Y FARMACIA
1258,247,MICROBIOLOGÍA II,306293,BIOQUÍMICA Y FARMACIA
1259,116,CULTIVOS CELULARES,306630,BIOQUÍMICA Y FARMACIA
1260,97,BOTÁNICA,307042,BIOQUÍMICA Y FARMACIA
1261,3,GESTIÓN PRODUCTIVA 3.1,307248,BIOQUÍMICA Y FARMACIA
1262,250,MICROBIOLOGÍA DE ALIMENTOS,307481,BIOQUÍMICA Y FARMACIA
1263,253,FARMACOLOGÍA I,307737,BIOQUÍMICA Y FARMACIA
1264,269,FARMACOLOGÍA II,308048,BIOQUÍMICA Y FARMACIA
1265,5,GESTIÓN PRODUCTIVA 2.1,308387,BIOQUÍMICA Y FARMACIA
1266,249,MICROBIOLOGÍA CLÍNICA,308626,BIOQUÍMICA Y FARMACIA
1267,189,INMUNOLOGÍA,308988,BIOQUÍMICA Y FARMACIA
1268,268,BIOLOGÍA CELULAR Y MOLECULAR II,309243,BIOQUÍMICA Y FARMACIA
1269,16,GESTIÓN PRODUCTIVA 1.2,309595,BIOQUÍMICA Y FARMACIA
1270,254,BIOQUÍMICA II,309841,BIOQUÍMICA Y FARMACIA
1271,32,TRABAJO DE FIN DE CARRERA 4.1,310122,BIOQUÍMICA Y FARMACIA
1272,266,BIOLOGÍA CELULAR Y MOLECULAR I,310509,BIOQUÍMICA Y FARMACIA
1273,163,HEMATOLOGÍA,310812,BIOQUÍMICA Y FARMACIA
1274,269,TECNOLOGÍA FARMACÉUTICA II,311338,BIOQUÍMICA Y FARMACIA
1275,7,GESTIÓN PRODUCTIVA 2.2,311806,BIOQUÍMICA Y FARMACIA
1276,44,GENÉTICA GENERAL,312022,BIOQUÍMICA Y FARMACIA
1277,143,TALLER PRÁCTICO INTRODUCTORIO,312446,BIOQUÍMICA Y FARMACIA
1278,246,MICROBIOLOGÍA I,312679,BIOQUÍMICA Y FARMACIA
1279,44,BIOLOGÍA GENERAL,312985,BIOQUÍMICA Y FARMACIA
1280,1,GESTIÓN PRODUCTIVA 3.2,313290,BIOQUÍMICA Y FARMACIA
1281,154,BROMATOLOGÍA Y NUTRICIÓN,313554,BIOQUÍMICA Y FARMACIA
1282,254,BIOQUÍMICA I,313827,BIOQUÍMICA Y FARMACIA
1283,65,QUÍMICA ANALÍTICA,314262,BIOQUÍMICA Y FARMACIA
1284,112,GENÉTICA CLÍNICA Y PATOLOGÍA MOLECULAR,314548,BIOQUÍMICA Y FARMACIA
1285,136,ANATOMÍA FUNCIONAL,314860,BIOQUÍMICA Y FARMACIA
1286,171,FITOQUÍMICA Y FARMACOGNOSIA,314869,BIOQUÍMICA Y FARMACIA
1287,65,QUÍMICA ORGÁNICA,315494,BIOQUÍMICA Y FARMACIA
